SMSes,Labels
"Alright, just know I wanna be able to talk but I'm definitely gonnaneed some sleep tonight lol",0
Sending a hug and kiss to my dear dear telling him i miss him... Hope you day is great! ?,0
Mam stay here.,0
Happy new year. Hope you are having a good semester,0
"Sure, no problem. :-)  happy to help.  We are slated to more outright before the rental period expires, but would definitelyappreciate if Desmond can give us some leeway for moving out at apro-rated rate, if we need to extend due to renovation delays.  Itwould certainly make our move to the new place less stressful.Thanks!",0
That's great!!,0
Yeah omg!! Hahaha okay later:D call when are you ready to leave!,0
I didn't send u anythin now.  ,0
On  <#> .,0
"We eatin duckrice tmr... Haha, at toa payoh...",0
Nite sweetheart!!,0
Haha so timely! Ok I will call you tmr!! Nights (:,0
"2 celebrate my b??day, y else?",0
I'm there le!,0
Or u try this first.. supposed to be something like the vpn ..   <URL>,0
Give me half an hour,0
Huh.  U mean u going to buy another one?  Can use last time ones ma,0
Baba'l need a drink bottle. B4  <#> th she can buy one. May God bles u,0
m on da bus going home...,0
Sig. Slept off. Sorry. Coming in  <#>  mins,0
Antsy I meant.,0
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",0
"Sorry, I'll call later",0
5more minutes.. Erm where u?,0
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,1
How's the snow.,0
Why are condoms transparent?? so that sperms can atleast enjoy the scene even if their entry is restricted...  ,0
"Yoo silly! Luv ya much, lil sis.",0
Hello  we are having trouble authorizing your Payment Method.  Please update your informations here :  Tap to Load Previewhttp://,1
Ooo haha icic! I woke up le! yeah orientation meeting:/ haha omg yay ~~~ !,0
"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",0
Ethiyooo....sir...Kerala awaits the arrival of The Great delegate of World Human Resources Development.Pls welcome Mr.Rajeev Nair.Sir a Warm Welcome to You to the State of Gutters and holes.,0
I see... Play well...,0
Jus sacrifice many.  <#> kg dollars worth of ticket,0
"Thnq u sir.. pendrive rcvd thre,me wil colct it frm thre 2mrw. Thnq u, tried to call u, nt gettng u ovr phne thts y msg..gudnyt..",0
"If u can, wait. Or change 2 a dr who comes 2moro at 5 or 6.",0
When do we get your monitor?,0
Wow haha your birthday I make one pencil box for you eh. Confirm unique.,0
"Hey dickson, so how's the progress for IS consulting proj? I've askedteck guan to send us his updates.",0
"Alright, then we'll eat nowish and meet you xP",0
Yoyo!! I can only find one replacement D: how? Do you have anyone to ask??,0
If not very fun I go find my frens?,0
"Haha. That's good to hear. Off work already? I'm fine too.  Just beenthinking a bit about the apple juice incident,  and I want toapologise to u for I think I wasn't really a good listener that day..",0
Yeah =/ fucking pricks -.-,0
Yup! They got sell.,0
Why u always msg so late 1 hehe.How abt lunch tm?,0
s ur bf now...,0
t access den i can send it 2 u..I downloaded all the papers alrdy..,0
"Hey Fabian, I've emailed Yizhan. Will let you know. Btw whichtutorial slots you all taking?",0
Haha I just received your sms): hahaha you have to let me!!! I duncare!! Haha yup in the end we ate lunch! Are you leaving for schsoon?,0
Yeap I'll go home find! (:,0
Ehh report where ah?,0
Hey go online abt 10 tonight?,0
Hey! U gg to jia ying's house tonight?,0
"Hope u r bak frm baba. Rums in  <#>  chappel lane, n dehiwela junction.",0
Xt tonight also can play right.,0
"YOUR ACTIVE NUMBER HAS WON 500000 USD and toyota 2016 car, to claim send your name, phonen age, sex, add via email to toyotamotors37@gmail.com",1
Nesh can you intro yourself,0
"Hey... U wan e kind of sunglasses tt u buy in bangkok... I saw it at sportsgirl, 30 bucks...",0
If a drop of water falls in a lake  it has no identity but if falls on a leaf of lotus  it shines apart. So choose the correct place where u can shine. ,0
Eh nutella cheesecake or oreo nicer ah.,0
leming says go for contract ones.,0
Almost near to peenya 2nd stage..,0
"Hi, other than the 3 types of forms as mentioned. I need 3 moreenvelops. Stock balance wise, WPR is  <#> . YPC is  <#> . CH is  <#> .WPB is  <#> . CD is  <#> . YPB id  <#> . From ulu pandan cc. Thanks.",0
"ll be back hall tomorrow.btw,cny ü in spore?or flyin?",0
F stinct what's up,0
Whoop that's great. Btw anymore thins to get? Still on the way to slim,0
Lols why need me plan? I cant smthing on 2moro,0
Imagine 10years from now!U'l be a gud spouse!A parent of 2 mayb. Gettin a chance 2 visit d college was ur dream since u've left!U came! U c d long pA HILARIOUS MSG 4M  A FRUSTATED VICTIM OF CHAIN MSGS...I want 2 thank all my frnds who have 4wded chain msgs 2 me in 2009 and continuing..B'COZ OF URathways of fate lyin lonely ahead wid bundles of scatterd leaves fallen frm d tree of luv!D tree of hope..! De tree under which once friendship was made! KINDNESS:1) I stopd drinkin Coca cola aftr i foun ,0
Yo.. I put ur name for aia insurance recommendation hor..,0
Host-based IDPS for linux systems.,0
huh? no uh...im not online.did u add d wrong person?ivle? got a ger in math major oso same surname n name as me.,0
At home watching tv lor.,0
Lol the purpose is to let me strike toto mah not meh.,0
"Haha nvm de! Omg you write until so late! Sorry keep you up solong!!! Ohh no, I was supposed to wake up at 4 to study><",0
"Where are you? We could meet there, but I'm in Doe if you're nearer",0
Hahaha yeah then should be Janice!,0
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/Ì¼1.20 POBOXox36504W45WQ 16+",1
Hehe..Then u stay home whole day ar..,0
"hey, you free now?",0
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",0
s 3214?,0
"s in e laundry box liao... I wash now la, see can get it by tonight... Why u wanna wear jeans?",0
Call me back,0
"Wow, cookies ah. So sweet of you. I bet your cookies are damn tasty.",0
Lol :-). But that sms rhyme 'll be even betta janu .. Lol :-).,0
"Ok,good nite. May God bles u",0
Yes!!! Omg want to eat dinner at Joel's house also??,0
What u doing siol,0
Neh didnt go. But I roughly know where it is liao.,0
Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,0
Ok... Then me wait up for u! kk dnr... enj the show. Bedtime when show end,0
\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS ?? FUCKINNICE!SELFISH,0
Fang u wanna teach jc chem?,0
There is a tiny scratch on the screen. That's all. You can always take a look.,0
I want to send something that can sell fast.  &lt,0
this is not a good time,0
Am i that much bad to avoid like this?,0
Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,0
Nope. Still got slight throat thingy.. going to grandparents house ina while.. all set for lunch?,0
LOL ALL GUYS REALLY? I just received these!! Haha my second last yearjust damn sian ah! Hahaha omg very cute Mr ku and Mr Wang!!!!,0
Lol nice hah,0
m ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,0
ü submit your form a already a not?,0
You want to go? ,0
Woah. Didnt eh. Lol what happened?,0
Oh jiayi didn't go? :DD no ah today is optional! Hehe! Stanley dunneed come liao! Oh yay :DD have fun hahaha I got a lot of random stufftoday too:P hahaha I don't sleep in csoh's class de! I shall mugbiochem! Haha okay! ^^,0
Or u wan me ask e person call u then u talk 2 her? Up to u lah....,0
Urgent! Please call 09061213237 from landline. ??5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,1
s team got home united ah? Hmm.. I long time Nv watch Bball liao. Got matches at clementi?,0
"ya, having problems with the datagrid thingy.",0
"Aiya it's very obvious, since you reply like that also probably yes liao!",0
"Text me when you get off, don't call, my phones having problems",0
"Nxt wk ah... Okie lor... Fri? Hmmm, i dunno leh, anywhere will do... Juz a place to sit n chat lor...",0
s reply den we confirm e details?,0
Emo haha! actl are you free now? I'm going out tonight!,0
You're welcome!,0
Poke poke poke! Prices and ticketing not out yet ~,0
Same here.. I didn't sleep yesterday.. by be glad everything ends today :-),0
Yeah in hostel already. Just made my bed and boiled the water. I feel sad that I failed to appreciate it enough.,0
Yep. They decided that the reason they didn't like the toast was the butter. Won't go near it.,0
LOL I DON'T KNOW I JUST SAW THE THREE PEOPLE YOU SAID THEN I WAS LIKEOH GOOD LUCK LOL HAHAHA,0
I meet u  <DECIMAL> pm at bishan circle line can?,0
Hv u reached?,0
Hmm nxt week I not sure free not.,0
PS! We can say the concentration of the dye affects. Also thebackground creates interference that deflect the vortex. And usualstuff like TD affect vortex radius and MV affects stability,0
Hmmm okay can. I think I can meet up with leeping. Okay for dinner!,0
"d just try, maybe need u 2 join member 1st",0
I havent add ?_ yet right.. ,0
Haha ooo! It's damn cool! Haha okay lah v interesting coz I'll nevergo there again:P haha okay jyjy!! Hehe I might play dn later:D,0
Oh oh then we meet wht time?,0
Innocent reply.Kid- Teacher can i go to the bathroom ?Teacher- (Correcting him) May i go to the bathroom ?Kid- (Sadly replies) But i asked first...:-) ,0
"Sure, not a problem. If too tight can reschedule to another time.  Thanks!",0
Poke u!! Hee. Mug mug. Now we going to drink bubble tea.,0
The lawry is buffet rite?...eat steak one ar?...,0
Can ü zap ur ic in ur office...,0
Tonight try ba. If can't then gotta injure its prey 1st den feed :/,0
Why don't u understand my life codition,0
Hmm i don't think can reach b4  <#>  if need to transfer. Let's meeton thurs instead?,0
Haha okay sorry sorry are you angry with me ><,0
So u still wan 2 cut ur hair at toni n guy?,0
Hi can u email me whatever u have done 4 proj by tonight? Then we all meet tom durin lect to discuss?,0
Can u send me what u've done for the prominent systems? Thanks.,0
<#>  is the colombo station. .cal n find when badula nite maii arives. I canot contact.V r at rambukana. ramjd,0
Must have faith,0
"Mrs Ho, Regina wants you to call her at  <#>  regarding about anemail discussion.",0
Hehe up to you!!!!!!!,0
"Define a woman.Ans-Sum1 who talks for HOURS while standing at the door, but won't come in or sitBcz     ..she is geting late.",0
Still very tired your sister have ask you something?,0
The thing keep postponing. We ended up watching movie. Did a lot ppl quit?,0
Oh ok! arghhh frustrating!!,0
"m free on fri and sat morn i thk... Haha, can always come nus to find me...",0
Have you not finished work yet or something?,0
Ahh omg I just received your sms! Hahaha sorry!!!!!! They almostwanted me to kiss a guy okay lucky didn't!! Hahaha omg I want also!! Iate hostel dinner haha we played truth or dare!,0
Nop Monday then go back,0
Waitin for yuchuan to pass me stuff,0
Okie. Veto clem though. Harborfront?,0
I was tinking vid enough alr since other grp also Nth mch,0
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0
wich part of tpy is dat? lor 1?,0
My vertigo did a sudden manifestation as I climbed up the long slopeof an overhead bridge... creepy.,0
"Hey, chunmin said meet  <DECIMAL> am outside tampopo at liang courton monday. Can anot?",0
Are u coming over to my house later?...,0
No I didn't! I just got your sms): haha Joel has quzhi's paddle!Later I might go Joel's house make ice cream!,0
I took it already!!! My feet size is 7 or 8??,0
